Sector,Stock,Price,P/E,Sector Lowest,52 Week High,200d-EMA,Alpha,Beta,Worth,Weight
Technology,PG,416.38172577396585,25.48242893869601,95.84920053169596,714.6487283712538,917.1088291199272,0.1136228030472796,0.9856015021024216,-38.17591785,0.017273842178021814
Energy,WMT,776.2994702503227,-23.46413783,73.26547129929175,1135.0166829847374,620.7178238999986,0.133923896,2.269039052360472,-6.198131257,0.004065876
Energy,MSFT,344.33792154562605,18.54128997249841,209.6005141129757,399.9748972633091,513.3937147885697,1.135018000651535,1.1782263608672738,38.186500911101554,-0.017224019
Automobile,TSM,376.5818404173956,2.968195793807069,251.7749718733905,240.5016651734977,829.3631422,0.7793461244286841,1.911626582971659,28.86359464384305,-0.012260757
Consumer Goods,MO,673.2055745108973,25.801135010902264,259.8553352930993,551.0076600822541,709.4618822058281,0.047614688,0.5383809581958909,0.4219319638624128,0.000116973
Energy,UNH,271.9604352031744,-12.98189188,177.51135056476792,788.0532349466263,265.50928324411154,1.3849561047045964,0.828493876,24.73880574728009,-0.011828118
Retail & E-commerce,CVX,901.5453216,39.534599904079606,245.05959002159065,1046.9892115495973,831.6894093704095,0.1366895064701789,2.039507499712692,0.7140274315434922,0.000879047
Energy,PG,563.2180162289524,-35.6244278,221.08571146052373,501.0797399716743,483.4340546519248,1.443861770279791,1.9435562351674125,-34.48185357,0.014824399821673533
Energy,F,498.0362598655282,31.80489203092312,232.8671305657908,827.3827935,270.3253919750921,1.439862490467985,1.1283183651666986,-37.70181261,0.015705022
Energy,GOOGL,597.0084773068877,36.85404178,179.77689231258398,505.3249959594672,352.7725782309072,-0.115072641,2.357633817823002,-31.55924636,0.015524582543933463
Semiconductors,PFE,245.19497631152785,32.74354468659907,212.0480058082713,788.5909476375932,340.0958589750353,0.1196890855367638,2.2629779764007147,-15.86751879,0.008319979
Semiconductors,NFLX,646.9833720046161,4.338071994016715,251.4927053311832,1072.4588847059404,563.6701000432624,0.4544601743856373,2.374732762870128,40.08339917707489,-0.01652234
Consumer Goods,GM,422.1554848016041,-2.596323055,158.07038247598257,379.2538918049555,310.64163440578443,0.7984134292282945,1.2186580356594323,27.45204169196541,-0.012118411
Technology,RIVN,901.7504283557942,49.44118083327224,251.5965198355663,562.6558292009829,212.2117353782745,0.5355982229718057,0.7201286768027669,-7.963490829,0.003380459
Energy,XOM,247.72716691656856,-22.11123014,202.56122584012803,1187.5144692711358,212.32221065214756,1.388242935182901,1.648614717119073,-2.14498124,0.00050338
Telecom & Media,TSM,551.4191603,7.523464991677017,104.90505904171864,1055.219290575989,620.5845588,0.9141005582445484,1.774337920026544,-24.10295927,0.010740342051660075
Technology,JNJ,633.1900352873339,19.071201356251716,72.54132754738276,732.8123709082853,755.1511701440762,-0.074826779,0.5642972488293456,18.250038876586167,-0.007553812
Consumer Goods,LMT,126.07809684375088,21.887451539154377,150.0192443603506,681.8791288579883,388.0708603496743,-0.281417818,1.9943740066851436,27.75006235,-0.010554197
Pharma & Healthcare,UNH,422.6874338855923,-24.45691072,192.17478269159727,435.7358200642627,133.225396,0.8453551498399767,0.3319912014804461,-26.68083618,0.010997548304968961
Technology,JPM,753.9878264798813,17.51519589285099,259.35221974979794,682.4963624959172,215.4615926593341,-0.178351707,1.337240339749342,-45.70575393,0.021129271
Technology,LLY,832.7780990593161,32.84775965768507,96.10112569392292,1033.6041516668176,914.9926381138108,1.0371266025120438,1.0090308851011052,10.482648098716169,-0.005072833
Aerospace & Defense,META,377.31179706959904,-38.82224223,250.27358040871667,860.6801281317831,540.8726689954563,0.116396587,1.894469639024703,4.557791043729111,-0.000880613
Banking & Financials,GOOGL,813.2164241101282,41.53673712892212,264.6665471178837,441.5106471190628,505.3654597,0.1470269121553631,0.9695374160836914,-10.92418121,0.005269834
Aerospace & Defense,AAPL,965.1200313308412,-40.73578933,101.41845826611554,347.5414928,136.24434939002728,-0.463576331,2.0816099052573143,12.413780232524232,-0.00356813
Retail & E-commerce,NOC,865.5509401262678,-10.28370533,262.0505483388091,415.1642113423534,749.7125918,0.869713952,1.5800247485293382,3.4091683257163865,-0.001409898
Semiconductors,MNST,201.74172626704325,-42.01284096,294.10314416658525,313.90791759414014,571.5416653661254,-0.265631502,2.010405286245902,-25.5536379,0.012826224553895253
Semiconductors,TGT,760.3590388887895,-36.29193655,233.4593948459244,235.2801816927656,281.9582871847964,1.0085445313393857,2.4332300448674054,-11.34913451,0.005474599
Banking & Financials,HD,383.1529716069051,41.50380934620621,246.7358435992886,578.4565168832278,200.22577338198724,0.4657097190084428,1.7621910034629913,-8.416034274,0.004341487
Automobile,AVGO,983.6722733612684,-10.38726238,294.7818991645904,254.0134249,443.0182350890957,1.0305645386950684,2.4237321554291253,35.22962316368305,-0.0149924
Automobile,SLB,531.9402016450791,-3.866154125,205.6469654,316.19228007972947,846.1182930208004,0.6435403531419552,0.3553039076024606,43.01556230473855,-0.019345283
Consumer Goods,PSX,206.0429407038068,-23.40103385,137.44491128336085,714.4437747429433,871.1092536389069,-0.325198603,1.024442146136164,36.46073740099097,-0.014966356
Banking & Financials,KO,747.2982021374993,12.207852099135074,258.82751366174307,308.4340696001103,637.9692926996241,0.9945816750700832,0.5262467739110286,19.68113942036073,-0.009379771
Technology,MRNA,386.1561250039116,11.994007827605692,207.71060059273543,201.5869779113131,748.7349028129655,-0.349603401,0.8603828644894582,6.727900516744612,-0.002002172
Automobile,MNST,991.4506740162687,-8.769868252,200.0811998475864,470.51907652514217,204.74027842972265,0.4402766451950877,2.107745115083142,16.793236229185815,-0.006463853
Energy,NFLX,975.9195871880314,-12.42313731,125.01184136937084,367.5437839238235,624.8928306609153,-0.151507187,0.3628474452702719,40.91164332649873,-0.017545142
Telecom & Media,JNJ,685.2917290788346,39.059563023357605,240.2190863214108,680.4762724,694.9282571285639,0.9688568023878434,1.4182683829294989,-25.60990103,0.011107116686042522
Technology,F,212.68125833587965,-7.735992582,85.60057739832516,242.4157910873701,280.7429722593773,1.276493115027871,1.5198294536591324,1.913610850494436,-0.001239522
Retail & E-commerce,WFC,712.8837554384212,2.5447709845122546,278.71009289863497,931.3279947,884.3099560933556,0.5859747049394035,1.5068977782800994,16.826673490894088,-0.007033774
Energy,AMD,179.63944366959174,-17.0618468,141.55568652095218,1095.1879486578684,275.6651980714909,0.5338593862090382,1.3211636593020446,15.826498756410835,-0.006660016
Energy,SLB,122.46874214196475,29.90017891089104,96.16735172934294,922.4852578824302,380.9148050100693,0.9913187477372678,2.0032869403576066,-25.38978531,0.011370920432223064
Banking & Financials,PFE,835.0957147652692,-6.414815164,168.26473889336296,699.0641182190717,653.7019890232237,-0.474624892,0.5818233685234033,6.895750593399669,-0.002122011
Consumer Goods,RIVN,284.45316968683943,4.420590311,76.61742210194393,1046.850119625166,669.5081957700027,1.2884067645160495,0.9648132395011526,27.088570720880877,-0.012663466
Retail & E-commerce,WFC,436.4569672833405,-19.8552889,223.78520740550107,871.0167931562318,723.7269829223023,-0.103022063,1.6249634901502417,-3.882346731,0.002885834
Automobile,MNST,970.2398411932016,48.63874143159955,273.7640844048295,145.01391842178415,201.9473104201505,1.4165954262839582,1.7877036693681887,26.836131940701613,-0.012151746
Banking & Financials,F,398.5744788514117,-16.29781129,258.76613374821795,551.8867423411052,857.0469129,0.9377925488752664,1.1672428270286126,-15.00253923,0.006321966
Automobile,AMD,362.3405841331112,28.405220016601056,96.07449373,1036.5430987901882,575.7870285856862,1.011192073925219,2.1866721278907355,40.87794445844074,-0.017605388
Banking & Financials,QCOM,920.6273296,-3.612054523,95.82277973294136,500.7211462356557,521.1323725506136,0.7831573904731428,1.1917861829128982,1.7985376495006733,-0.000863797
Banking & Financials,BAC,195.5497086345024,-24.25237707,253.3051715092247,171.17848399891943,973.9803127809172,0.4266802398300452,1.1642740400457408,7.785434803771878,-0.003117662
Banking & Financials,GOOGL,778.1856872099484,31.108055968052103,278.7025767,925.3966905452512,760.1426901194316,0.6197825644301735,0.3712499657471223,-46.71548898,0.020061087386229023
Consumer Goods,RIVN,983.3576028625596,-12.36979019,172.45944305892306,984.6536564224376,207.27222459383083,-0.394798817,1.4852428553575658,-33.30639688,0.016023831206166326
Banking & Financials,NFLX,905.4408047,37.21537356335983,181.23723707180272,304.1847991,774.4988372422322,0.7208723939666659,1.826059076373503,11.355778331025263,-0.004571316
Pharma & Healthcare,PSX,681.2812883721168,41.885212449585175,139.82277917334017,703.8521680485046,187.0564710883278,0.7250035320212589,0.5404923462560489,-9.211770619,0.003602167
Telecom & Media,GOOGL,378.1188961861377,36.71451791165017,271.82973624918736,337.4545325663878,126.84707300215108,1.2371047412141762,0.9536843249360634,-0.688587922,-0.000427191
Automobile,UNH,324.4749993894294,-40.22240204,214.6815225244981,896.8121745,460.9962371732572,0.4923451543749745,1.9830680612874103,-43.66411273,0.019922855635533813
Technology,AMD,831.7702108173521,29.956503862163977,132.94505538856197,421.89195990303335,985.0671283105136,-0.335415214,1.084539366104873,30.778244448248408,-0.012422384
Aerospace & Defense,MNST,886.1576258,-5.119065958,135.35859121137668,469.27394168811816,257.79844152967127,0.1070456734040949,0.8155957649755128,25.987372578844123,-0.0109827
Retail & E-commerce,SLB,567.9273410396274,38.01099237016073,271.1272967910491,1030.198177442732,699.9727498091713,0.7820494236202329,1.7471389631035306,-31.85022,0.014266424395547915
Semiconductors,LCID,315.51138745256515,16.019037708379003,70.00888538992562,639.1217941997554,256.4767255526838,-0.02225723,0.7185822869711562,11.490487166380774,-0.004544158
Consumer Goods,MO,197.5205487,34.272442697090334,140.84594939716158,844.3219385,746.2924884736491,0.057462381,2.230548853025861,29.251098027413622,-0.01142906
Technology,BAC,174.38538153803285,3.097980202163214,193.93036338153712,560.6735562293142,551.3638256401972,1.100471537456018,0.5213686591392974,12.120340281791217,-0.006181803
Energy,PFE,741.8132870340133,6.418081392798015,100.85238408310732,449.9579196829346,706.4818518,0.6442998866791401,1.8214488566904403,-19.77940099,0.009170311
Pharma & Healthcare,NFLX,473.3561538628644,-30.01971518,87.99123774,797.3518553096482,282.6620556899865,0.4978912339446808,1.3736289007424185,13.593137690889954,-0.005606139
Semiconductors,UNH,909.0900481025578,29.64066689582682,253.72728184299848,298.0997032877218,764.8064416284027,0.1307207859203351,2.174899715767652,-29.4265045,0.014198964820953822
Aerospace & Defense,BA,760.3060302681658,-4.368167049,271.8616538923549,529.5133298819592,986.8801043875908,0.9275044377527664,0.56592693,-19.02095475,0.0077006
Technology,C,267.8473602456752,3.158456640692336,255.63635114944577,355.5753432911742,693.7599261266563,0.071352551,1.7594577429557694,-26.56837995,0.012736657671269773
Semiconductors,NOC,647.2566076674027,29.74423827810532,272.8662538039044,871.9467102303532,540.8161167131914,0.9393564017561538,1.530486066031932,4.0184624599678855,-0.00178622
Technology,INTC,487.1730330140788,12.371053525838654,193.64510379353052,1135.4736145820837,922.5251482935338,-0.349020034,1.3315328393543762,-39.29551236,0.018500201578211996
Pharma & Healthcare,CVX,614.4556964556805,-24.72983547,253.03557593526284,1189.896869378759,116.52584309370988,1.1856064358486005,1.356015958958775,40.35186688146009,-0.018112562
Aerospace & Defense,MSFT,758.8673167588531,11.567676987053892,154.89821330554622,611.4916906361077,750.8554226,0.4805812524494294,1.854823509585857,-17.5481243,0.008392875
Energy,PSX,820.0433683731961,-5.464809821,219.57789021333932,401.7147493300436,891.9422748725942,0.3626341137913563,2.3216023571876807,-28.60516953,0.013680768670050763
Banking & Financials,WFC,853.7546072513318,0.3083964917213677,293.5031490630268,603.5911623261006,157.2314490011642,0.6958836198563594,0.4903313600196066,-1.809713914,0.000353417
Automobile,PG,324.1633067096378,-40.84704916,118.6159937,1032.6365736109972,502.2486387059115,0.721321639,0.3351117065086146,-23.00361256,0.009522257
Energy,PEP,124.04149031562991,-23.89680772,156.24053077256707,352.3595622844496,284.30215542739154,-0.229382167,2.0359577802126623,1.8927191665123075,0.000761094
Banking & Financials,PFE,759.9678842144566,-17.27327757,176.9003413469586,1143.840246784171,605.6979368,0.9763873988354446,0.5269306648762478,-16.10044637,0.006339933
Consumer Goods,WFC,191.5943857923389,23.01540001009344,98.51432072814232,496.4851250195569,679.451152,0.048577441,2.4275104371240688,-36.9941622,0.017775654
Telecom & Media,XOM,378.8900704594789,-42.415868,85.45650142173679,1179.5989864087092,371.27274007314304,1.2636871458718306,1.6327996389801562,-24.0753718,0.010251631440172302
Retail & E-commerce,MRNA,99.52817998680374,-5.358062535,257.0381029700356,1023.4491612784708,511.0586270287967,1.0954136420330638,1.7009850487078466,-7.419213316,0.003173134
Retail & E-commerce,LCID,708.2219101193887,42.70322841546942,290.74358619746494,991.5833309,350.5891888,0.1844494787915629,0.7231965933406617,-46.81861872,0.020815472493365295
Automobile,MRNA,246.1806805366014,-33.05189435,159.63816028972718,471.0662820175204,430.5845808940802,1.0758814192273096,0.8128046894976577,24.649135537642078,-0.011460081
Aerospace & Defense,AMD,684.5270070096979,4.683012310942118,86.97164574,143.13208653931702,244.16796103227367,0.204006983,1.7193388797704607,10.283368514874333,-0.003604087
Pharma & Healthcare,TSM,986.6594983263564,29.87712803914201,81.96684974226937,539.2020421490262,889.1111097591192,-0.289434155,2.2609959446868757,8.307835426753876,-0.001839587
Aerospace & Defense,AMZN,161.35704051998033,44.429279477306686,271.1543702870987,453.9917698621904,111.3367381122578,1.3736522935507791,2.418194443645304,2.968655277,-0.001217758
Pharma & Healthcare,NOC,165.31453760687435,26.169737140832574,173.18007341433008,173.49303851980304,886.3126493912819,0.7762013743946432,0.7213344590351287,7.241495662481576,-0.003553903
Aerospace & Defense,WMT,401.7529390810797,23.72482725,140.22734056169108,669.9316141989638,610.2823404,0.3966157883639426,0.5830706231171328,40.48137218873561,-0.01781265
Telecom & Media,PG,874.0929872372557,33.60503675865062,176.07848644869256,561.3718641246146,397.06503103175055,0.2839466026895583,0.4149372662495558,-48.91569183,0.021423559144761416
Consumer Goods,CMCSA,289.6406942,-1.867242191,139.8324168458891,806.9825758612923,744.7558154197784,0.1428004708474234,2.1713679186700534,-45.12867447,0.021072773036854776
Consumer Goods,SLB,419.7103766,31.679453489311506,178.96028011514602,792.7990157931032,553.4944648435385,1.4114352749843957,0.9304975008324408,-31.25756519,0.012778575336001276
Banking & Financials,COST,157.61656160196063,-42.74495807,263.8752775459841,261.9135197512784,545.8162107759903,-0.224143203,0.2968403648192573,-33.59288184,0.015180214416259396
Semiconductors,NOC,781.3940413,42.753055951282185,202.62643332431225,1170.2231788850656,200.2866440213353,0.1236760218717363,0.7771215808711476,-32.25174842,0.014526358
Consumer Goods,VZ,462.74894012462585,-2.137254176,226.08330299516973,332.1248717153954,448.4620508125703,0.4534043830980541,1.0294202585277137,15.12151090579082,-0.006454456
Consumer Goods,WFC,777.8860539180573,8.130163764219496,150.45859504726224,606.1845448833101,316.58832604609705,0.4389202465747521,2.4367899385618306,-5.387836306,0.003486213
Energy,PG,907.5167709179904,-19.71303308,236.13321985728103,651.6345826872032,116.38732027637698,0.4261071049641329,1.4255344028984844,45.99597601,-0.0197101
Energy,CVX,305.11572865000306,25.773698119816125,219.65792436640012,996.3488948,422.3306550811841,-0.144872537,0.7357922623168311,-27.84103891,0.012858509821177373
Banking & Financials,PSX,821.1210711767643,-36.33944866,94.28519580934136,239.0874236972863,182.2356908,-0.204468242,1.017256201908061,-19.73769841,0.00955375
Semiconductors,VZ,149.16526519676555,37.90958855,198.12114292059024,588.5430768695373,330.59342527414856,0.007701108,1.007497981882035,45.26829858070055,-0.019207008
Automobile,PFE,903.2420054347508,33.75696174502651,125.72411153543274,800.5599462771411,184.62928222391423,1.2821625373966472,0.3355943518563311,30.548777320271576,-0.014588903
Energy,KO,680.4736765374076,-23.33427176,251.16492557044552,362.0661706921103,192.11344614323025,-0.266050268,0.5853712187565419,-4.392014998,0.002604089
Automobile,AMD,881.1332912404426,32.00404730428037,164.4996215953017,799.4627516750803,279.2314397644425,0.9786890560570428,1.7968873768268456,3.7937139133701914,-0.001555428
Technology,WMT,96.26967098358556,29.861769930795752,294.8435244585022,1113.6797553975664,990.6378944,0.9789272159712684,0.5530676328192337,31.651156993480196,-0.014596836
Energy,MNST,247.9308845830056,15.483841604020782,88.08329462495865,1192.0261445687886,104.38444850360534,1.0798049336302074,0.7920838594888995,-3.312682887,0.000790325
Telecom & Media,JNJ,446.0942579465488,-8.646761755,245.72246206442003,168.24622481491218,669.7947444832579,1.228247260610796,1.051694788,-29.85491797,0.012443858487948933
Semiconductors,CVX,436.8842027606579,-18.16308393,221.2815665820051,383.7418586885455,227.91488947666744,0.023673618,1.932181253878549,30.228907076630144,-0.01201738
Banking & Financials,GM,299.69846375490545,-21.86762249,242.7777527329457,463.00650289088287,920.2635978,-0.050652178,1.5528689958370148,2.169613405275591,0.000125624
Technology,UNH,438.7780625265153,-13.76875271,137.36318966746268,557.2290676008281,185.6208975849272,0.4147857114992417,1.7834821097998264,-34.96931751,0.016061704
Semiconductors,COST,211.8032760531792,40.79398092171679,179.6521015225224,390.8165131528548,950.8532034857682,0.027639399,1.5195776760980082,-0.937444725,0.00138107
Telecom & Media,GS,466.74922222517887,-36.24570743,249.4261213648788,349.6887071,645.1469860081586,0.9340373862151236,1.7717835576430865,-9.855351815,0.004465604
Semiconductors,RTX,816.5937550057935,33.82733484,120.17751943632864,1146.4479892537438,103.57068184364404,0.7440143953928218,0.2990688950003647,34.90088541,-0.015932158
Telecom & Media,WMT,526.2929154514895,-10.94420065,118.6860012310686,1108.2236158831677,896.6154831,1.205785735236169,2.3067973122662973,-37.57445556,0.016681491599651523
Telecom & Media,QCOM,112.26410351964462,5.16572506,193.1727649,183.6723219402089,565.8952067917659,-0.324609371,0.5328817565867013,34.74327418421198,-0.01453697
Automobile,COST,474.5462510291375,30.61992168473227,186.87327668219592,493.2466544258323,335.78098983563206,1.2832388460472566,1.1717873407771355,-0.297899124,-0.000505671
Aerospace & Defense,MSFT,120.5029488111908,39.004738023005736,131.57248675134105,563.6179155674614,784.0394848121758,0.082228443,1.9609614850044383,-10.70859764,0.005898808
Technology,COST,963.7618759523424,-11.32744647,135.1965121638503,387.3766151514132,925.6268020897678,0.4634429051135039,1.2344853102054594,-34.10780497,0.015269029222830474
Semiconductors,COST,210.5508246143096,-0.408168356,130.56013923759213,800.9532273477784,532.1201224400236,0.36283389,2.3412909634525927,17.90879715407508,-0.00671466
Pharma & Healthcare,VZ,731.5861533873068,-4.822760219,243.6974951569979,813.1611929434654,382.7590749081271,0.9842650257059982,1.3044881328114215,39.72405136591328,-0.017650169
Technology,PEP,969.6282607141528,-42.25183357,216.28529770919488,1036.068192245158,803.2859430078449,0.3275258718564273,2.185737859878353,-13.50679199,0.007005395
Aerospace & Defense,LCID,837.8620181117157,-15.88299162,257.6555798804013,919.7632474401272,708.0930894404277,1.3382342329371475,2.047041418513245,-26.42209969,0.011472122
Technology,COST,724.0674615751649,-0.655750423,290.4407637378487,709.4033537188208,891.9475754669417,1.2589969616782275,2.4151565277121843,3.819780719297548,-0.001467428
Consumer Goods,PEP,849.9144964001933,-5.141998987,175.5520714205387,827.1706459814833,717.6235254033134,1.2003256906155688,2.2973858664551807,27.11490536201948,-0.011701399
Pharma & Healthcare,TSLA,977.7301139986074,23.85202805955175,82.16901198066661,424.4786294608675,318.7771590735076,-0.346785332,2.235894356500035,-49.3791941,0.023517189118408995
Aerospace & Defense,CVX,654.0516467525883,-7.594268559,77.90595005917254,762.9574992031652,930.0628399616052,1.165742133342573,1.8756510911491988,11.205530923991809,-0.004960727
Automobile,GD,598.2338659,2.160043142991185,134.6440542534568,652.8118067537326,195.57270188434936,1.025456386843949,1.0868730188869236,7.840270070121448,-0.003849449
Semiconductors,MSFT,660.2419316,-3.414964204,280.6025305288872,275.2777795520468,340.4651543994304,-0.28447881,0.5225088038484592,-19.0308794,0.009005785
Retail & E-commerce,NOC,574.4295470383947,25.59603360990551,186.79294433282237,391.1210999311576,564.5474418,-0.276942483,1.7827142590196086,-6.16591681,0.00418235
Aerospace & Defense,GD,666.3939468617652,37.00820863619787,129.17163351032718,443.26041742948735,605.0084706534533,-0.289016655,2.410111069950016,-25.90292644,0.013268185422074547
Banking & Financials,TSLA,500.0470638164676,6.125522873,158.36432990786912,1114.3637090314098,116.04503080087758,-0.46254441,1.8648344509746448,26.50673041791476,-0.00989526
Semiconductors,AMD,292.2567742518058,30.14854854920764,204.06881621527648,378.2238149419864,795.8485107,0.5753660342054379,2.302105449457727,11.510331938042256,-0.004166223
Aerospace & Defense,QCOM,204.0793664,-15.80428455,216.52565739135497,440.6618436380893,423.66997562767074,1.3958786368053488,2.0329288902768186,1.6810751454974169,-0.000930762
Consumer Goods,MNST,157.46887084836504,7.009844875227685,102.15916523417366,525.6458265367949,463.4770214556837,0.3629754200800301,0.6457976474134239,-11.8513715,0.005226708
Retail & E-commerce,TGT,332.55119954023644,-11.2856083,290.79797087511633,837.9444845988461,821.4295194644343,0.5601503439541753,0.8320402072716206,-21.61484151,0.009416759
Consumer Goods,T,137.51825095050162,-4.852155679,191.73382192297183,259.2526795120032,439.3721194108065,1.385400092732389,1.0325020258481306,29.677894610189632,-0.013861383
Retail & E-commerce,NFLX,605.4050614555495,24.830010758897902,97.98098585,1145.8023314296158,144.39537534151418,0.008502076,0.6569298497781453,-6.167396959,0.003128987
Banking & Financials,AVGO,350.9710361797306,38.751576350666205,271.6853853706701,1052.0518314661415,259.18053205842347,1.1738788598431271,1.5512472640930957,-1.336935837,0.000319899
Semiconductors,RTX,836.5112466084746,-32.15505044,83.98972417806942,746.1536993066335,951.5993855779856,0.5710315926319509,2.4031805906500288,0.5339901562954168,0.000720961
Automobile,PG,162.76686081158536,15.709821603195024,274.9168296259243,848.8659496809059,164.98724076686366,0.6156271136121743,1.940237403195104,-6.460926651,0.003436412
Consumer Goods,GOOGL,299.3582316897906,10.813167634752617,295.2747199223094,151.49494851155526,417.7393962259664,0.1784762791201498,1.2088624240260757,-25.02204805,0.011578333329312109
Consumer Goods,JPM,751.8424881137041,-32.44237854,227.4074967477912,493.3864238195114,549.4321562188801,0.6003817708796633,0.3026651239188606,-38.12613783,0.016268621844408422
Telecom & Media,C,633.8147261230981,-23.72284661,243.4534575539759,977.8875888604356,540.6391878526811,-0.343145651,0.9706521653775432,-40.2308522,0.018666635217223424
Retail & E-commerce,JPM,154.01197272270497,-14.47826644,144.18650138243564,216.0177778,105.96194079420704,0.9926330365999252,1.4324954649632144,23.376837092908183,-0.010402704
Energy,C,883.8386469227543,-27.9169154,282.6725222570127,433.3101626827168,547.6409008261866,0.065498174,0.994394853,-28.1652039,0.012940180325252999
Semiconductors,GD,883.8586768272683,-20.75333731,188.2828070296384,754.7260726,443.3598808611283,1.2301651393488662,0.5331298781323803,-44.36866409,0.018468429
Retail & E-commerce,AMZN,392.7982634223269,-18.52667618,234.7312419783845,405.8335997933435,965.9691177181404,0.2261447430409541,1.250784655932481,27.24343433043874,-0.011378028
Telecom & Media,WMT,401.7760625227281,-12.17698111,278.6689887911352,1124.6203238353362,243.82962130538124,-0.208541089,0.8407997924153698,-34.87094554,0.016081851862248392
Technology,VZ,984.2221647,26.413547592493394,290.3736027294713,272.85287704368545,417.0491619,0.8598048795982969,2.259926241608705,10.604003768293474,-0.004108324
Retail & E-commerce,QCOM,658.3903642978423,9.858787321,257.83598227963114,979.7272171484764,475.0811952328335,-0.16651863,0.5130529517469917,-17.05282408,0.008002294
Automobile,KO,573.2088716493694,48.50694748797656,136.3290745743945,672.6722209526416,449.50806647195793,0.9714556027990776,0.3992555838720685,-37.53344612,0.015665120478877054
Semiconductors,WFC,848.7392946301519,-4.802261314,288.39523708122147,929.8003752006329,693.9201156008857,1.3856752446307916,0.3044167789628369,-9.732022047,0.00295038
Telecom & Media,WFC,352.28377647085495,26.83092988576225,210.83515047092817,463.43955029294114,293.8902337468527,1.021433455209916,1.0026563533499109,-48.31336291,0.020737143530738356
Technology,QCOM,481.49526873683135,37.80069793982352,280.16660898733335,679.6110680511803,298.8281761747237,-0.441070269,1.7215812886336015,31.44525918451901,-0.012179891
Pharma & Healthcare,GM,336.5569639768092,19.84568296,221.83234714647705,1042.7844871635928,750.2224262753971,0.6743689745699144,1.8730754096630156,-0.173667177,0.00056922
Telecom & Media,UNH,804.7463517479797,-5.070069622,137.29653713428277,629.1029705124629,546.8660901407977,0.8588952313597489,1.2734929583766723,-36.30943799,0.01582691
Pharma & Healthcare,TSM,610.9532523292662,26.80570358018468,151.68557663716075,515.4254275929445,471.2384596746725,1.110109430390018,1.7733762851696595,-26.86660109,0.011737267828852902
Semiconductors,BAC,687.7082236985794,-24.4902601,193.04003068864372,702.5949575576104,252.75195501730545,-0.376255527,1.0715474661031448,-6.498742603,0.003969273
Consumer Goods,PG,322.66582319196846,-12.93455149,247.9379163030349,894.8266398870379,269.02982208195226,0.4429928351981328,1.7376321560369752,-31.51086903,0.014483181932772931
Telecom & Media,UNH,293.85707018116693,7.505675931839953,139.75872633767565,604.3697911064357,111.8175243,0.5497449448406295,0.3807443988493397,-23.81435574,0.010096205887803205
Banking & Financials,JNJ,534.6481729,10.18499649742096,199.74562492417775,1129.8173708442264,183.6606921625357,-0.157735695,1.1382635194276716,1.842664937546438,0.000113668
Pharma & Healthcare,NVDA,758.4152998143951,-41.42255372,146.09375271557678,446.7106590289848,597.0993956514285,0.1384434542339541,2.003820671545984,30.63091412762588,-0.012272503
Automobile,JPM,567.7520969164087,44.67020466065981,253.8402832154632,638.2108037,894.7197316695076,0.3659445016207674,2.030119359624177,-10.95231747,0.005740052
Banking & Financials,CVX,125.4154601209068,21.491920139896244,173.8478609672012,936.7986007,357.54060088261986,1.1250828048764383,1.8422149939441637,19.46850245131315,-0.008563542
Aerospace & Defense,TSLA,876.0370936514383,2.750239159481147,84.46742083359877,864.8668076885845,393.59112087773474,1.3109090924065665,0.7347639541267885,34.88560254314498,-0.016260526
Aerospace & Defense,GOOGL,154.18763641564527,43.55208930408285,104.93977877395436,1050.0042360155244,205.1398688013141,0.7294942274868572,0.827716384,-28.86283275,0.012408244756666116
Technology,VZ,954.4059512,-2.53004131,80.88808982,1191.2740628620622,447.6758095193748,0.2784834104915822,2.447828659,28.17734396061467,-0.011057383
Consumer Goods,T,118.67731591744476,47.96490137353246,181.3132848423668,586.6484725903257,135.50928162740232,0.006278272,0.5165651367394368,23.371013770102785,-0.009921034
Semiconductors,MO,719.6988911959569,4.296877115162552,91.25439176,251.73397587490703,917.5742388667144,1.4127634967188911,0.6837605142816318,-15.28685633,0.005607528
Telecom & Media,PG,169.92029232022355,-32.82754721,93.04258877371294,166.08721133455438,700.3876028829127,1.414472699012561,0.5742151559359879,45.77791697244657,-0.021258827
Energy,MRNA,913.8643107,27.851005197049865,282.5513806935821,904.9196162,982.5537266872934,1.3023504289523395,1.0017591588402812,-24.39613674,0.009934652
Automobile,KO,513.1494266486541,19.838149112765144,266.8771994661636,1061.007905541098,886.6803959065303,1.0332483291901335,0.7476083457581084,-25.14610775,0.010391614023833737
Pharma & Healthcare,COP,219.59325621403357,28.614552902718465,170.49235899527702,367.9612103,522.6148132888885,0.144875531,1.369603428030434,24.805193578591336,-0.010140901
Semiconductors,KO,402.1441029169055,45.26045092662724,292.8086929244932,301.9086034248211,564.0947708684984,1.093771342006844,1.3227291452926384,-7.78435002,0.003086199
Banking & Financials,PEP,244.1087529,28.941265583553708,66.92702165764696,199.8104178722291,271.7381762394177,0.3052333879543963,2.2432104078896016,-17.81043769,0.008955912
Aerospace & Defense,SLB,249.2786008391408,13.53620394909013,207.5945631466757,1006.5755064028372,512.8865148909681,0.1467947885596987,0.3680756226795854,-32.49613527,0.014339019172364168
Automobile,CMCSA,947.4770376209384,36.479930779629306,208.15575497692328,464.1467172695202,904.6287982,0.954427286,0.9849381204295848,24.136538792503167,-0.01098867
